Sub 0 RXTX 0/0,Sub 1 RXTX 0/0,Sub 2 RXTX 0/0,Sub 3 RXTX 0/0,Sub 4 RXTX 0/0,Sub 5 RXTX 0/0,Sub 6 RXTX 0/0,Sub 7 RXTX 0/0,Sub 8 RXTX 0/0,Sub 9 RXTX 0/0,Sub 10 RXTX 0/0,Sub 11 RXTX 0/0,Sub 12 RXTX 0/0,Sub 13 RXTX 0/0,Sub 14 RXTX 0/0,Sub 15 RXTX 0/0,Sub 16 RXTX 0/0,Sub 17 RXTX 0/0,Sub 18 RXTX 0/0,Sub 19 RXTX 0/0,Sub 20 RXTX 0/0,Sub 21 RXTX 0/0,Sub 22 RXTX 0/0,Sub 23 RXTX 0/0,Sub 24 RXTX 0/0,Sub 25 RXTX 0/0,Sub 26 RXTX 0/0,Sub 27 RXTX 0/0,Sub 28 RXTX 0/0,Sub 29 RXTX 0/0,Sub 30 RXTX 0/0,Sub 31 RXTX 0/0,Sub 32 RXTX 0/0,Sub 33 RXTX 0/0,Sub 34 RXTX 0/0,Sub 35 RXTX 0/0,Sub 36 RXTX 0/0,Sub 37 RXTX 0/0,Sub 38 RXTX 0/0,Sub 39 RXTX 0/0,Sub 40 RXTX 0/0,Sub 41 RXTX 0/0,Sub 42 RXTX 0/0,Sub 43 RXTX 0/0,Sub 44 RXTX 0/0,Sub 45 RXTX 0/0,Sub 46 RXTX 0/0,Sub 47 RXTX 0/0,Sub 48 RXTX 0/0,Sub 49 RXTX 0/0,Sub 50 RXTX 0/0,Sub 51 RXTX 0/0,Sub 52 RXTX 0/0,Sub 53 RXTX 0/0,Sub 54 RXTX 0/0,Sub 55 RXTX 0/0,Sub 56 RXTX 0/0,Sub 57 RXTX 0/0,Sub 58 RXTX 0/0,Sub 59 RXTX 0/0,Sub 60 RXTX 0/0,Sub 61 RXTX 0/0,Sub 62 RXTX 0/0,Sub 63 RXTX 0/0
49.92367920008414,54.43810401121398,57.67379266116762,58.704536531452234,59.45800334219794,59.34005297616994,59.488827082634366,59.54960431814442,59.33212350136423,59.225479680701355,59.196663459594475,58.781827296523126,58.167641276743545,57.71429460065897,57.22144242753806,57.04193429194155,56.46962165802107,55.96194499507854,55.820178846686275,55.68279185903862,55.622928644564745,55.31107052900526,55.39829811389599,55.41659106852636,55.500129874704385,55.59017985081767,55.49744854945385,55.234811280642106,80.23732713055449,90.87327561575498,42.14419939295737,41.52685756036786,52.75967484262766,53.54079613335788,30.277572046905536,49.39084740844601,52.788381658550946,53.36763833629006,53.916354157838754,53.814490249646,53.74825302770424,53.66030513983194,54.012695433260745,54.014350072298704,54.484976229540855,54.72582404200301,54.997049487960474,54.99474006164383,55.8540206759083,56.20441099576623,56.720997059934106,56.93538772495592,57.36570185335108,58.05884689091122,58.39048568615429,58.63771201276375,58.53524215830927,58.80528350014731,58.71680912013275,58.53714026133239,58.76435510794131,58.15238281618923,57.012440861109674,53.756508135138326
49.92367920008414,54.54082270731091,57.86627218873278,58.95378893382436,59.36719782412613,59.58518492537836,59.645066503872535,59.531936290635954,59.52351630801023,59.15254694336808,59.030818438940656,58.64976570807307,58.274364800946614,57.90179569070148,57.4999125350213,56.907505592746304,56.406086258811555,56.007812849303534,55.83834442226842,55.585597811927734,55.5221300245377,55.486522495303845,55.523432861115424,55.49078091633581,55.68395352759789,55.66688450133195,55.56959477188674,55.207716567102835,80.23732713055449,90.87327561575498,42.14419939295737,41.52685756036786,52.75967484262766,53.54079613335788,30.277572046905536,49.39084740844601,52.0064259959361,52.944706352202466,53.80676049897653,53.986135112050704,53.9450246229258,53.89415953376256,54.12986086859373,54.048747503804435,54.340336896288164,54.671002687240495,54.903363900850934,55.17350315644451,55.63529733144405,56.17036006352986,56.779152288599455,57.21012164307166,57.63165840200662,57.9128212189815,58.3444740910969,58.47612755503209,58.81793078133401,58.84985573848575,58.983312865545194,58.84007597334691,58.73976489786621,58.32565750470448,57.330366829335794,53.88522142318432
49.92367920008414,54.75608726766979,57.85134002368906,58.976540277077554,59.57170858063715,59.597709665950035,59.68483415536998,59.71806792411675,59.49947887372823,59.27791106535692,59.18636247758276,58.75203109755476,58.20497020791397,57.82261158711093,57.25403569877824,57.00361856892809,56.4278196348872,55.80885078024474,55.79853306714955,55.63029944315808,55.577777997431454,55.498869000990936,55.498036378851985,55.40892316015469,55.625557412661834,55.71443283772669,55.727984394810946,56.047151690952184,80.23732713055449,90.87327561575498,42.14419939295737,41.52685756036786,52.75967484262766,53.54079613335788,30.277572046905536,49.39084740844601,55.493098589194986,54.92710114086918,54.460678258117326,54.3391697324092,54.3240803142708,54.20530024450621,54.40940551539664,54.46787171680748,54.873377939267755,55.03704904830024,55.30697762210537,55.38404054382192,56.054440412365445,56.525886119890394,57.010470374024365,57.31847331110632,57.72357651906988,58.27579260533591,58.67379087855645,58.82831793618027,58.847545938441,59.205120337631804,59.02659822488279,58.96774157509428,59.000944481692116,58.50107473992526,57.28666199296776,54.09982126558695
49.92367920008414,51.93939527414894,55.301792000446845,56.321707050170716,56.68081058008008,56.82229037876395,56.94227769062064,56.83270435194585,56.741664487887995,56.2779379449156,56.162748623535215,55.70716856338598,55.25414124371416,54.977711423000756,54.370049654773034,53.79060648083305,53.23676902621819,52.67171728403014,52.414518419009475,52.332297030707224,52.22456336679247,52.28862128530564,52.37948187555271,52.37737217464088,52.52399089532769,52.65037275091898,52.57529785528793,52.199118263140804,80.23732713055449,90.87327561575498,42.14419939295737,41.52685756036786,52.75967484262766,53.54079613335788,30.277572046905536,49.39084740844601,50.46733122163505,51.20705515658274,51.79925032074337,51.8205496933414,51.936643469744475,51.82254830054214,52.03046492518445,51.91897934475422,52.05282876426814,52.33001189830074,52.58972331109386,52.82597191770247,53.18173982441161,53.607183451836434,54.4216608578472,54.82514856827943,55.21580001967177,55.485773465070274,55.81477466156429,56.0826923186562,56.27916569613417,56.34687816672066,56.55792266599687,56.46648744272955,56.28625939060328,55.920545601729216,54.855283638058495,51.39003320906416
49.92367920008414,52.40112238057654,55.67507472053662,56.8534935318284,57.00379172741896,57.36737429046315,57.33566378928237,57.19385156049786,57.08860071838024,56.63830911658407,56.39232412454738,55.965146268193195,55.57894405486433,55.15569201123779,54.609879983425,53.87592687030441,53.35999177608131,52.786187201442914,52.658668867146694,52.30985071713555,52.32449724062003,52.36779028695849,52.285876912091155,52.23633502004628,52.57469775402719,52.61322357112825,52.60226465466424,52.903373983492685,80.23732713055449,90.85063752338938,42.14419939295737,41.52685756036786,52.75967484262766,53.54079613335788,30.277572046905536,49.39084740844601,53.122154507761834,52.76856855398813,52.54840408484857,52.676644317388586,52.63060572690033,52.68898426600366,52.58311559452356,52.559788652671116,52.71939137660365,52.83455014101334,53.03612866472069,53.293185396328646,53.748839273409594,54.06610002561182,54.85107871660571,55.230176972834116,55.67553319855903,55.81190486660936,56.19386589163347,56.34860006109627,56.79108872849205,56.718621661350625,56.91132790681668,56.85316190224636,56.53139160068357,56.370932799185105,55.3083466171472,51.78358140331879
49.92367920008414,52.73811199399404,56.010131667414534,56.968873538530325,57.52721274976864,57.39877588101987,57.50296209841865,57.435097647284294,57.21134336614164,56.98471147872365,56.85642331994494,56.31516821753527,55.68484510278071,55.26107850524354,54.65103147141484,54.30993651937548,53.62048717714715,53.074896197207345,52.83432402016652,52.64298247190216,52.58486426579624,52.50207682889945,52.584001995355756,52.56864409822452,52.747326778574106,52.98822521954278,53.0297993674825,52.53165901429304,80.23732713055449,90.85063752338938,42.14419939295737,41.52685756036786,52.75967484262766,53.54079613335788,30.277572046905536,49.39084740844601,52.02589113993339,52.70208192557938,53.29572782429504,53.24375067468242,53.10994771586883,52.891004310093656,53.18071686699416,53.120418828422046,53.36173445448614,53.55307817103565,53.70670347152572,53.85105563442656,54.29945974117818,54.75732188616281,55.18013555046075,55.528336301236784,55.79647572571548,56.35252463641849,56.63289988312598,56.867738634104896,56.88209743541673,57.07165497656838,57.1280538007635,57.04954847095878,57.13461141118301,56.57019500696283,55.50719867438106,52.077770445545106
49.92367920008414,52.705041517626896,56.05728357714749,57.06599167057541,57.52712065204685,57.575417815011505,57.62049544040552,57.515654591093494,57.33038289049255,56.94675382269517,56.805575905459534,56.301480870683534,55.85362579145833,55.421043228834705,54.83132083310472,54.280002715475604,53.648885445170535,53.214596494462725,52.99003634828229,52.730475943379965,52.58735430804552,52.53434935241006,52.733740262459634,52.72094677699539,52.899900660543196,53.100770053242606,53.12737852482435,52.68991945441342,80.23732713055449,90.85063752338938,42.14419939295737,41.52685756036786,52.75967484262766,53.54079613335788,30.277572046905536,49.39084740844601,52.14446445718394,52.68297087223766,53.306998264212496,53.39993722256621,53.39779274472026,53.29188309687309,53.58395564227176,53.547421234241675,53.598354823398886,53.76799521558685,53.9361906918366,54.11156548296478,54.55234788022721,54.92508956107581,55.4631064877949,55.80634208825762,56.12598447551956,56.51011345129292,56.7664423439291,56.91722289002061,57.109842417540605,57.26065893724066,57.32442816243716,57.238044452873844,57.087301504566966,56.71621721157412,55.663915264389175,52.0904293195245
49.92367920008414,53.013013449273565,56.11583121884131,57.134989432928165,57.7730862600535,57.69354428994766,57.66535532845992,57.66535532845992,57.3627695523311,57.29052150211862,57.03862894639258,56.586847467078314,55.95496221825574,55.55771371755518,54.9505704393888,54.504415720858184,53.88380098226059,53.175995615830026,53.1194448508462,52.928096654172904,52.93892667053009,52.65242468633801,52.74051572717787,52.83432402016652,52.97826142585328,53.36323620240816,53.34608541502931,52.98138849758211,80.23732713055449,90.85063752338938,42.14419939295737,41.52685756036786,52.75967484262766,53.54079613335788,30.277572046905536,49.39084740844601,53.227360044699495,53.61586195156881,53.97002658942561,53.991231509453534,53.9126158793045,53.72213994848869,53.88380098226059,53.85781385858816,54.238436415531496,54.390040849871156,54.56021193996829,54.476556337663375,54.98147835218617,55.41142233721635,55.796292803746525,56.10971934203101,56.42128034288031,56.840882759986286,57.18343885915553,57.257491496448026,57.18621248709493,57.48963635398933,57.280029577138734,57.310856914464466,57.413856291798126,56.73371152066327,55.66848610364357,52.46471498095929
49.92367920008414,52.95245933165397,56.290771244515845,57.233940947282925,57.77125829612675,57.75246259740236,57.78169345610075,57.67827204208479,57.57503070708764,57.2283457286739,57.046651854545296,56.50160790367473,56.04973001868751,55.629931200181126,55.02761589106627,54.68726802952052,54.0049654380578,53.52045452447797,53.32922983374456,53.130231103232376,52.97208814686513,52.910334527391385,53.08002775624886,53.22419851107773,53.31680308168973,53.43762975285702,53.46587664800529,53.056630036500806,80.23732713055449,90.82835122539507,42.14419939295737,41.52685756036786,52.75967484262766,53.54079613335788,30.277572046905536,49.39084740844601,52.79678348690777,53.29448730538655,53.796118638225735,53.84202827833461,53.937243293038016,53.84962397302608,53.922483609590586,53.959655674763994,54.13173984918746,54.260067313770115,54.45394009925023,54.64646008336153,54.96954543221687,55.435776352234676,55.886581970012784,56.163505115153015,56.46322349655957,56.794606037515074,57.08544116900042,57.25109242678796,57.35293029537186,57.51926982112573,57.49187304853726,57.464785099300315,57.34963758810029,56.828091022354414,55.88644759637363,52.28556902373814
49.92367920008414,52.957341887303706,56.29129154154705,57.26069157924189,57.7491749974683,57.79198085060261,57.80827650296412,57.66229125488684,57.562899037602946,57.2546894884244,57.08225381118643,56.58471218948674,56.07751957660972,55.76931911544158,55.10616046395295,54.67474911384599,54.147227211588785,53.5242372582759,53.474666258006216,53.28683299472005,53.25115254715637,53.03770415427499,53.229838069483975,53.25731115207729,53.5276311934708,53.679240463340044,53.621241848476046,53.04501298832427,80.23732713055449,90.82835122539507,42.14419939295737,41.52685756036786,52.75967484262766,53.54079613335788,30.277572046905536,49.39084740844601,52.82660624504815,53.39129327803066,53.84598901259822,53.975385350613735,54.00021363941025,53.85695625410561,54.0220289926014,53.9126158793045,54.35822077572539,54.39738372231319,54.70128122489683,54.768577027818004,55.176339315871516,55.58090280738749,56.05560375021267,56.303322586891184,56.570453301761,56.923400935818485,57.17332586976397,57.35433612812092,57.47496483170635,57.48873825632022,57.539199468404746,57.45262216377559,57.402308018730594,56.881037755967334,55.85186529825722,52.38610570005447
