Sub 0 RXTX 0/0,Sub 1 RXTX 0/0,Sub 2 RXTX 0/0,Sub 3 RXTX 0/0,Sub 4 RXTX 0/0,Sub 5 RXTX 0/0,Sub 6 RXTX 0/0,Sub 7 RXTX 0/0,Sub 8 RXTX 0/0,Sub 9 RXTX 0/0,Sub 10 RXTX 0/0,Sub 11 RXTX 0/0,Sub 12 RXTX 0/0,Sub 13 RXTX 0/0,Sub 14 RXTX 0/0,Sub 15 RXTX 0/0,Sub 16 RXTX 0/0,Sub 17 RXTX 0/0,Sub 18 RXTX 0/0,Sub 19 RXTX 0/0,Sub 20 RXTX 0/0,Sub 21 RXTX 0/0,Sub 22 RXTX 0/0,Sub 23 RXTX 0/0,Sub 24 RXTX 0/0,Sub 25 RXTX 0/0,Sub 26 RXTX 0/0,Sub 27 RXTX 0/0,Sub 28 RXTX 0/0,Sub 29 RXTX 0/0,Sub 30 RXTX 0/0,Sub 31 RXTX 0/0,Sub 32 RXTX 0/0,Sub 33 RXTX 0/0,Sub 34 RXTX 0/0,Sub 35 RXTX 0/0,Sub 36 RXTX 0/0,Sub 37 RXTX 0/0,Sub 38 RXTX 0/0,Sub 39 RXTX 0/0,Sub 40 RXTX 0/0,Sub 41 RXTX 0/0,Sub 42 RXTX 0/0,Sub 43 RXTX 0/0,Sub 44 RXTX 0/0,Sub 45 RXTX 0/0,Sub 46 RXTX 0/0,Sub 47 RXTX 0/0,Sub 48 RXTX 0/0,Sub 49 RXTX 0/0,Sub 50 RXTX 0/0,Sub 51 RXTX 0/0,Sub 52 RXTX 0/0,Sub 53 RXTX 0/0,Sub 54 RXTX 0/0,Sub 55 RXTX 0/0,Sub 56 RXTX 0/0,Sub 57 RXTX 0/0,Sub 58 RXTX 0/0,Sub 59 RXTX 0/0,Sub 60 RXTX 0/0,Sub 61 RXTX 0/0,Sub 62 RXTX 0/0,Sub 63 RXTX 0/0
49.92367920008414,53.0173298345817,53.0173298345817,57.20775977155722,57.33673844411716,57.503517737539696,57.31203450035926,57.070632034107774,56.76144680356206,56.03243999826314,55.77175729870518,55.14454774470421,54.62125355110004,54.052062976889346,53.267944958621236,52.56171528612823,51.72258394387113,51.34193050547048,50.72709322687464,50.56851513651226,50.408435478303,50.35293624576835,50.537313158876074,50.58015832517345,50.92990679254801,51.1950002878664,51.12782570225093,51.11655620942934,80.23732713055449,90.91958289390564,42.14419939295737,41.52685756036786,52.75967484262766,53.54079613335788,30.277572046905536,49.39084740844601,50.10507723629342,50.1321653962444,50.33584575515413,50.677587811771325,51.190743452862016,51.43530023937294,52.077205176993246,52.34461601163498,52.76962447757312,53.318927241022166,53.87404065268647,54.41363594527808,55.06121980853031,55.547519588651085,56.3190318807913,56.88223989360849,57.31360680557465,57.787588374465344,58.10262769653028,58.34243261638632,58.655806666254506,58.67559404778875,58.769616256375755,58.56449740812509,58.22223670736058,57.776305087561184,56.57915936829955,52.83176803607934
49.92367920008414,53.064722075982466,56.16547977780505,57.052794156043944,57.40029339281051,57.30796805721973,57.18676035972396,57.01051359605006,56.62308198628274,56.25749612747253,55.93341458192256,55.39814775010588,54.61223816939242,53.91741157723854,53.2962158001926,52.86052077773516,52.1353103797005,51.23518445235437,51.210014349896404,50.82013003641762,50.812788812268046,50.50151527340931,50.45530295129854,50.65512492839481,50.98020386209668,51.305042358316875,51.463420280862344,51.197473275192706,80.23732713055449,90.91958289390564,42.14419939295737,41.52685756036786,52.75967484262766,53.54079613335788,30.277572046905536,49.39084740844601,49.234357292441786,49.81854834604945,50.343275944851946,50.79561087562851,51.08987612539072,51.35860637495693,51.862611340666234,52.263420871636306,53.160227933142245,53.56966128830739,54.108143365635115,54.46763885404687,55.24148068479269,55.77575663425206,56.52056718948163,56.95209281438322,57.458996359617494,57.96105791778398,58.39770202244956,58.574531170352664,58.699617768886995,58.73716925390866,58.70386345847962,58.52695867288715,58.407044060270565,57.7587320221527,56.47199040715562,53.056307759969656
49.92367920008414,53.02861024519578,56.20474402053751,57.1532130008896,57.380444874759185,57.47869168853646,57.3712900515141,57.0587226130375,56.90781539623649,56.28700488426803,55.96976250567083,55.41941005301862,54.903363900850934,54.360608224790155,53.69720385173336,53.11221789330905,52.27148547975862,51.72999685741705,51.32352559688905,51.0985179311824,51.0108688458908,50.89382231079783,50.887348249116265,50.75784116304216,51.16899831633445,51.27655419775208,51.422298617331144,51.46078399186738,80.23732713055449,90.91958289390564,42.14419939295737,41.52685756036786,52.75967484262766,53.54079613335788,30.277572046905536,49.39084740844601,49.787509813329834,49.66934476533305,49.80807549337983,50.46452240027534,50.96117136549711,51.312913768239085,51.84543802375665,52.33752292364025,52.84532245365379,53.443962039341315,53.92559785974669,54.430250384604086,55.18527100117336,55.72453363407562,56.50331811853282,56.97061871637657,57.39595284718479,57.86110862364262,58.26818947433132,58.427390093761545,58.74479498363597,58.70732720795643,58.82832362408394,58.64143080136019,58.32923848853976,57.829546670852395,56.5214283310253,52.84908758617678
49.92367920008414,52.876673912741346,56.087666473502935,57.012268047133986,57.148425615530556,57.148425615530556,57.199549301124115,57.01779468641274,56.78126700107521,56.17378872504902,55.84065363833554,55.28209432477408,54.853025419470626,54.391083820341215,53.77497487986816,52.941155626889014,52.35379448243919,51.776230616313555,51.45687313442514,51.158167941542025,50.95378599560064,50.8790203841354,51.16544653816021,51.021385870637886,51.31236804915503,51.36549351644397,51.475959491418955,51.552449171761864,80.23732713055449,90.91958289390564,42.14419939295737,41.52685756036786,52.75967484262766,53.54079613335788,30.277572046905536,49.39084740844601,49.55716606131057,49.292656182530656,49.27185517544893,49.93735944565259,50.63547262925005,51.07460973596379,51.693246244525,52.04730280256104,52.662058170493715,53.247144765606684,53.871227599275855,54.337154437331996,54.864092241182504,55.546114963078054,56.32259840723308,56.88221318305349,57.409308486474664,57.69336701392974,58.1047245654764,58.224113207966106,58.57033212689718,58.66804638994082,58.66148460822544,58.52675748008309,58.1202046534669,57.64792378184302,56.439114044375785,52.678965124404236
49.92367920008414,52.88546555108212,55.81968990245202,56.81503544394468,57.32474981380582,57.15369814051393,57.01066919178095,56.965843990090654,56.64394676916303,56.34337185080868,56.098301660599304,55.546696242552784,54.81603130134105,54.40773737334894,53.71828596999145,53.33636670229217,52.616933802794634,51.89799010639827,51.860404717839984,51.4546367765281,51.34591434710877,51.18476364131936,51.19931885456943,51.25240466434249,51.539398012755726,51.694275388824884,51.90692992930836,51.76345970443694,80.23732713055449,90.91958289390564,42.14419939295737,41.52685756036786,52.75967484262766,53.54079613335788,53.54079613335788,49.39084740844601,48.29721781101162,48.60900727110924,49.21998431308271,49.86395481262247,50.19714332133915,50.73340698164333,51.25887718216834,51.879519810298824,52.63742558265306,53.230643123198284,53.76060240803457,54.06924914098367,55.01296210013489,55.49839148722764,56.233040907678095,56.68144471323294,57.16351474833446,57.75016664226345,58.17547521474602,58.36134149465374,58.417504097934355,58.47277682906813,58.44444866513765,58.24792715707407,58.206959188143266,57.49044138713678,56.18089954403985,52.796236036761
49.92367920008414,52.81726321015441,55.81956481485185,56.72210575066238,57.1900046731735,57.081837156910865,56.94306793158542,56.919880526823675,56.53839375402497,56.27079988565809,55.9717393920894,55.472946247053216,54.74194403065559,54.206767720203395,53.796118638225735,53.16913439164992,52.627950665875105,51.93961756605832,51.86812299758711,51.4874143413363,51.50378761755404,51.38735197967748,51.44941412533108,51.607685618611285,51.831274287014,52.15460426096098,52.32411578420846,52.301039034556254,80.23732713055449,90.91958289390564,42.14419939295737,41.52685756036786,52.75967484262766,53.54079613335788,30.277572046905536,49.39084740844601,48.996563803056354,48.83553557767556,48.969338661065805,49.43860395815044,49.90716145160225,50.294040713457306,50.96064922841193,51.579823180731836,52.210619643484506,52.823615033216356,53.40955448297922,53.76741155018397,54.5910587948721,55.25474999179788,55.84650042326032,56.396189488052414,56.93749805926463,57.455806530154874,57.90327394830666,58.1348624733424,58.19230604094539,58.428213431582336,58.26881063727356,58.191654080122206,58.11018377058431,57.395169663954356,56.22265844991523,52.65923393475489
49.92367920008414,52.36348287166224,55.386742533031736,56.36323374906154,56.67432405138064,56.689791713603405,56.51523204824485,56.45646236796557,56.05600222948553,55.762088528996884,55.49228938365463,55.03050799549082,54.321736914946534,53.82568120642708,53.283490182433376,52.75829434043522,52.30147365244535,51.58229770725648,51.3414203098187,51.18532563155344,51.14864415500783,51.041352995797965,51.17499985962087,51.31750151634242,51.624030842534616,51.900233797668854,52.08441356438567,52.08011148892835,80.23732713055449,90.91958289390564,42.14419939295737,41.52685756036786,52.75967484262766,53.54079613335788,30.277572046905536,49.39084740844601,47.48389616935899,47.38725079368414,47.52056134379415,48.24984457921046,48.847387377696315,49.526665423382084,50.13195475262515,50.66940585379413,51.520986814404004,52.07680136869176,52.710838335203405,53.149305714700034,53.90724970731554,54.648664480272885,55.36560967532108,55.80602269620657,56.427829520460335,56.87553930200118,57.41451796703877,57.62637307542518,57.760972547154466,57.911627201156335,57.83967861527244,57.72708877818296,57.60194720699754,56.90554889449469,55.70741362455255,52.146584388799184
49.92367920008414,54.694331852102216,58.147541990687834,58.80384800590303,59.08633511479185,59.131189551979205,59.08648518736448,58.777910378117284,58.61570252115834,58.01357053443704,57.795286725387854,57.15582207938209,56.673502044073764,56.245419758067584,55.46825109784265,54.87593650840854,54.050678989190516,53.7061300099407,53.20499396405866,53.097536257583904,53.08718043400791,53.06570840229284,53.289195870289035,53.63162412300063,53.843892603247994,54.015745683802166,54.25150946306864,54.02166773352306,80.23732713055449,90.9432399004477,42.14419939295737,41.52685756036786,52.75967484262766,53.54079613335788,30.277572046905536,49.39084740844601,46.85607399946172,47.8896690815973,49.012293982336445,49.57798774929998,50.80788775961753,51.080404418950465,52.18527627977945,52.73922157463025,53.30125500984553,54.06950437461211,54.745848207477216,55.485085717002754,56.17160811605187,56.8257825185508,57.79957051246906,58.41681004661776,58.86224991032549,59.34941104952813,59.73365264615259,60.105314621004986,60.3275571525037,60.43339088827899,60.54162824775639,60.36033328110891,60.04721943901607,59.61084919733929,58.36254471065984,54.60022360959779
49.92367920008414,51.971702471060006,55.383575380740346,56.087794763411466,56.352313403449166,56.39044997841056,56.30559058929543,56.05487131457009,55.93814211232201,55.22059327637962,55.11201317433035,54.441104037976054,54.10718199047149,53.552445727066065,52.825088235903706,52.19230764831914,51.63450609444258,51.2326674568785,50.835921927875624,50.58763762057653,50.71837839519735,50.58824451086377,51.035471720766424,51.25601615284609,51.486674240110666,51.82123503371378,51.938200260161125,51.958830548507336,80.23732713055449,90.9432399004477,42.14419939295737,41.52685756036786,52.75967484262766,53.54079613335788,30.277572046905536,49.39084740844601,47.24095558994076,46.8503375433325,46.839920864455536,47.46112420920532,48.44526877563303,49.02579390941749,49.93012752319757,50.3953308766939,51.05918740286373,51.78358140331879,52.445269847662416,53.11060555293635,53.695905994692865,54.42297860359241,55.32970835487072,55.86184326514328,56.36136708051051,56.81139890172176,57.10863405703108,57.54692270819595,57.74701592871814,57.72651703812302,57.87931354275738,57.718534140004884,57.43196081448701,56.896728389439474,55.69645405112634,51.87207577531052
49.92367920008414,52.204768201485685,55.32092881813017,56.10067926788288,56.66370070611585,56.44936609950247,56.39889717764081,56.234312423459045,56.091353297493114,55.81946246777185,55.60728971608025,55.06668707578032,54.34793976297891,53.99646036488238,53.26428036295795,52.81037914810116,52.25474695737348,51.51262565953748,51.32362165813234,51.26316519529326,51.219667020447005,51.099293502206365,51.11275959100527,51.50682772357831,51.782861287775674,52.01615582313943,52.15357283023977,52.10588699124028,80.23732713055449,90.9432399004477,42.14419939295737,41.52685756036786,52.75967484262766,53.54079613335788,30.277572046905536,49.39084740844601,47.24742690043606,46.93269556062092,47.058979073535724,47.6774936734558,48.22508056398281,48.805906734375874,49.60323292155419,50.297124182905215,51.207351166665596,51.75911713561202,52.52872440355414,52.889196056617266,53.732431182673636,54.4640201149604,55.12461589753993,55.67483958482591,56.15844882874703,56.80013526565286,57.21943273150244,57.506418254094584,57.543215737828405,57.64514615598273,57.672286135944844,57.63030207359058,57.501418283314536,56.74939178189121,55.52163070319303,52.083795403247926
